"","insecticide.resistance.hertiability","male.insecticide.exposure","female.insecticide.exposure","resistance.cost","intervention.coverage","dispersal","T500","T300","T100","R500","R300","R100","TR500","TR300","TR100"
"1621",0.231613210960932,0.244155095220078,0.6102441445312,0.194628743244547,0.72696326277256,0.3174849234147,47.9920674714208,35.7246067418434,35.7246067418434,46.9848560507531,34.7173953211758,16.6716122461086,47.4884617610869,35.2210010315096,26.198109493976
"1622",0.264693352813192,0.601200924648088,0.412935519406106,0.0682924322623026,0.863899408326298,0.828219788800553,95.3716275911568,59.5528282047909,59.5528282047909,95.0377982461904,59.2189988598245,21.3934610228244,95.2047129186736,59.3859135323077,40.4731446138076
"1623",0.14063431955516,0.159564007534762,0.747441292511998,0.0140405025981052,0.74661761325039,0.574798843498901,62.2329016679381,37.6637362346419,37.6637362346419,61.9267122208311,37.3575467875349,12.4996405884184,62.0798069443846,37.5106415110884,25.0816884115302
"1624",0.216228249162581,0.508305123219034,0.62651048963709,0.0796442773339071,0.214486507999431,0.253177154595312,5.52468552518674,5.52468552518674,5.52468552518674,4.3612677491058,4.3612677491058,3.37594693570517,4.94297663714627,4.94297663714627,4.45031623044595
"1625",0.22410197759053,0.657693665986066,0.4539265670444,0.18004488862764,0.118550560941268,0.454105746629089,0.421099551821332,0.421099551821332,0.421099551821332,0.0199455632205855,0.0199455632205855,0.0199455632205855,0.220522557520959,0.220522557520959,0.220522557520959
"1626",0.137777009484387,0.88608072902658,0.631433551679598,0.16398097223957,0.743460334331449,0.422788726846222,51.7666159623632,36.4756531086645,36.4756531086645,51.0953791928806,35.8044163391819,15.9757775985622,51.4309975776219,36.1400347239232,26.2257153536133
"1627",0.123565186167049,0.263535336598521,0.838198398433684,0.0964298971956421,0.290036418658961,0.725116119421087,1.41096546572437,1.41096546572437,1.41096546572437,1.25094785027302,1.25094785027302,1.23832702765708,1.33095665799869,1.33095665799869,1.32464624669072
"1628",0.20487310854462,0.678153450516751,0.809059479937539,0.0484078027128545,0.311239584097639,0.896941073208209,5.04476351734194,5.04476351734194,5.04476351734194,4.8376404821284,4.8376404821284,3.47330764289772,4.94120199973517,4.94120199973517,4.25903558011983
"1629",0.155629233023355,0.311252441527322,0.677143889562692,0.149055856211561,0.720711155319121,0.569384479634557,39.0561479312074,27.5740924067039,27.5740924067039,38.6652827613446,27.183227236841,12.2220913520074,38.860715346276,27.3786598217724,19.8980918793557
"1630",0.130873042453342,0.352058141452144,0.788716998447781,0.0681975542496238,0.867953488898277,0.667972696888633,79.1623184943793,49.3530362266482,49.3530362266482,78.8231571697787,49.0138749020476,17.6074888923512,78.992737832079,49.1834555643479,33.4802625594997
"1631",0.0954707921563531,0.0230967799408827,0.594987051021075,0.0356919362766191,0.497006929353718,0.755934104282595,11.328099735871,7.22224128332726,7.22224128332726,11.2458525622588,7.13999410971509,2.68016208001065,11.2869761490649,7.18111769652117,4.95120168166895
"1632",0.0926157824578113,0.9683471231804,0.401258376319893,0.0422064135669905,0.130869120147824,0.53099872262571,0.502929268883528,0.502929268883528,0.502929268883528,0.374074775959617,0.374074775959617,0.370266128585951,0.438502022421572,0.438502022421572,0.436597698734739
"1633",0.0633766473012802,0.16261251460074,0.686484574851755,0.0186698098597885,0.175231979591865,0.862022171269823,0.427049429293057,0.427049429293057,0.427049429293057,0.398255281206888,0.398255281206888,0.272525455847356,0.412652355249972,0.412652355249972,0.349787442570207
"1634",0.179318648580083,0.227051094310475,0.522182966707973,0.011051925562378,0.613529749771394,0.740218622820266,39.8584500716893,24.1672382280933,24.1672382280933,39.6717144662463,23.9805026226503,8.07363628335787,39.7650822689678,24.0738704253718,16.1204372557256
"1635",0.189694782776962,0.882399568727473,0.808082305600518,0.112801535509264,0.550248548923619,0.269466265548579,65.0329377659301,45.8246332857593,45.8246332857593,63.2876041827263,44.0792997025556,19.3413315611108,64.1602709743282,44.9519664941574,32.582982423435
"1636",0.214475926739105,0.435498399772565,0.703481080921832,0.180483549660973,0.385683962563425,0.322881082564592,7.68119559802704,7.68119559802704,7.68119559802704,6.623199619829,6.623199619829,6.29851463266474,7.15219760892802,7.15219760892802,6.98985511534589
